data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5613508,466,MLI3049,3049,2019-07-15,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Madougou,Gama,14.4138,-2.9650,2,Le Pays Dogon,Subnational,"On July 15, suspected Fulani militiamen executed two Dogon youths between the villages of Gama and Manterou (coded as Gama at geoprecision 2).",2,1563826792,MLI
5613503,466,MLI3044,3044,2019-07-14,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Gao,Anchawadi,Anchawadi,16.3336,0.2761,2,Studio Tamani; Koutiala Observateur Infos,National,"On July 14, unknown gunmen shot dead a youth and wounded another in the area of Inamaguel (coded as Anchawadi at geoprecision 2).",1,1563826792,MLI
5613504,466,MLI3045,3045,2019-07-14,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Koro,Yoro,Dantao,14.3300,-2.0550,1,Koro Kibaru; Le Pays Dogon; Kisal; Mali Actu,Other-Subnational,"On July 14, suspected Katiba Macina (JNIM) militants killed an elderly man in the hamlet of Dantao.",1,1563826792,MLI
5613505,466,MLI3046,3046,2019-07-14,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Koro,Yoro,Yoro,14.2793,-2.1354,2,Koro Kibaru; Le Pays Dogon; Kisal; Mali Actu,Other-Subnational,"On July 14, suspected Katiba Macina (JNIM) militants killed a man between Yoro and Souley (coded as Yoro at geoprecision 2).",1,1563826792,MLI
5664909,466,MLI3047,3047,2019-07-14,2019,1,Riots,Mob violence,Rioters (Mali),,5,Police Forces of Mali (2013-),,1,15,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.6500,-8.0000,1,Mali Actu; Maliweb; Studio Tamani,National,"On July 14, angry youths ransacked a dozen bars and three hotels in the Daoudabougou area of Bamako, some thirty youths were arrested. [size=large]",0,1564428113,MLI
5554686,466,MLI3042,3042,2019-07-13,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Figaro du Mali,National,"On July 13, unknown gunmen opened fire against the vehicle of the deputy prefect of Gao, and shot his wife who succumbed to her wounds.",1,1563231569,MLI
5613502,466,MLI3043,3043,2019-07-13,2019,1,Strategic developments,Change to group/activity,COMAPEC-Mali: Coordination of Fulani Armed Movements in Central Mali,,4,,,0,40,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.6500,-8.0000,1,Maliweb; Le Pays Dogon,National,"On July 13, Sekou Bolly and Hamey Foune announced the founding of the Coordination of Fulani Armed Movements in Central Mali (COMAPEC-Mali) during a press conference in Bamako. Bolly has expressed a willingness to work together with the Dogon militia Dan Na Ambassagou in order to calm the situation in central Mali, Dan Na Ambassagou's spokesperson Marcelin Diendere was present at the event.",0,1563826792,MLI
5554684,466,MLI3040,3040,2019-07-12,2019,1,Strategic developments,Change to group/activity,Platform of June 14th 2014 movements,MSA: Movement for Azawad Salvation,3,,,0,30,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,RFI; Maliweb,National-International,"On July 12, MSA announced officially joining the Platform alliance by communique signed in Menaka.",0,1563231569,MLI
5554685,466,MLI3041,3041,2019-07-12,2019,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Kayes,Kayes,Kayes Commune,Kayes,14.4417,-11.4341,1,Figaro du Mali,National,"On July 12, residents in Kayes staged two anti-corruption protests throughout the day .[size=300-450]",0,1563231569,MLI
5554682,466,MLI3038,3038,2019-07-11,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Menaka,Tidermene,Agare MBaou,16.2071,2.1911,2,Nord Sud Journal; Figaro du Mali; Kisal; Studio Tamani; AFP; Aujourd8; VOA,Other-National,"On July 11, unknown gunmen shot dead five men who were passengers in a civilian transport in the area of Agare Mbaou. They also killed two more people at a nearby camp.",7,1563231569,MLI
5554683,466,MLI3039,3039,2019-07-11,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,Ansar Dine,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.4400,1.4100,2,Nord Sud Journal,Other,"On July 11, an armored MINUSMA vehicle was struck by an IED in Kidal, presumably planted by Ansar Dine (JNIM) militants, vehicle destroyed and ten peacekeepers wounded including four severely .",0,1563231569,MLI
5554681,466,MLI3037,3037,2019-07-10,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Mali (2013-),,1,Dan Na Ambassagou,,4,14,Western Africa,Mali,Mopti,Bandiagara,Wadouba,Kani-Gogouna,14.5588,-3.3889,1,Figaro du Mali; Koro Kibaru; Le Pays Dogon,Local-Subnational,"On July 10, the Malian air force carried out an air raid targeting Dan Na Ambassagou positions in the village of Kani-Gogouna, no casualties reported.",0,1563231569,MLI
5554680,466,MLI3036,3036,2019-07-09,2019,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Forest Guards (Mali),,3,23,Western Africa,Mali,Kayes,Diema,Diema,Dioumara Koussata,14.5378,-8.5661,1,Studio Tamani; AMAP; Mali Jet,National,"On July 9, suspected Katiba Macina (JNIM) militants aboard motorbikes attacked the ranger station in Dioumara, a woman was wounded in the crossfire, the facility ransacked, three vehicles set ablaze, and equipment seized.",0,1563231569,MLI
5554678,466,MLI3034,3034,2019-07-08,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,Ansar Dine,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.4400,1.4100,1,Kibaru; Twitter; Mali Jet; Bamada; Xinhua,Other-National,"On July 8, an armored MINUSMA vehicle was struck by an IED in Kidal, presumably planted by Ansar Dine (JNIM) militants, vehicle destroyed and no casualties reported.",0,1563231569,MLI
5554679,466,MLI3035,3035,2019-07-08,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,2,Studio Tamani; Pinal (Mali),Other-Subnational,"On July 8, suspected Dan Na Ambassagou militiamen abducted a Fulani man between Douentza and Hombori (coded as Douentza at geoprecision 2), the corpse was found five days later.",1,1563231569,MLI
5546784,466,MLI3032,3032,2019-07-06,2019,1,Battles,Armed clash,Unidentified Armed Group (Mali),,3,CMFPR2: Coordination of Patriotic Movements and Forces for Resistance (CMA),,3,33,Western Africa,Mali,Tombouctou,Dire,Dire,Dire,16.2570,-3.4013,1,Twitter,Other,"On July 6, unknown gunmen attacked a CMFPR2 checkpoint in Dire and killed two militiamen and wounded one.",2,1562618544,MLI
5554677,466,MLI3033,3033,2019-07-06,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,AQIM: Al Qaeda in the Islamic Maghreb,2,Civilians (Mali),Aid Workers (Mali),7,27,Western Africa,Mali,Tombouctou,Goundam,Razelma,Razelma,16.5924,-4.4596,2,Mali Actu; Twitter; Kibaru,Other-National,"On July 6, a vehicle carrying humanitarian workers was struck by an IED between Ehabak and Razelma (coded as Razelma at geoprecision 2), at least two wounded.",0,1563231569,MLI
5546780,466,MLI3028,3028,2019-07-05,2019,1,Battles,Armed clash,Unidentified Armed Group (Mali),,3,Youni Communal Militia (Mali),,4,34,Western Africa,Mali,Gao,Ansongo,Bourra,Youni,15.4241,0.7410,1,Whatsapp,Other,"On July 5, unknown gunmen made an incursion into the Sorjkey quarter of Youni and wounded a member of a self-defense militia and abducted two others.",0,1562618544,MLI
5546781,466,MLI3029,3029,2019-07-05,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Labour Group (Mali),7,27,Western Africa,Mali,Mopti,Mopti,Dialloube,Dialloube,15.0191,-4.2324,1,Twitter,Other,"On July 5, presumed Katiba Macina (JNIM) militants assassinated a griot (story teller/praise singer) in Dialloube.",1,1562618544,MLI
5546782,466,MLI3030,3030,2019-07-05,2019,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,1,Koro Kibaru,Other,"On July 5, a group of youths staged a protest in Koro amidst the visit of prime minister Boubou Cisse, denouncing the absence of the state in a context of insecurity.[size=dozen]",0,1562618544,MLI
5566878,466,MLI3031,3031,2019-07-05,2019,1,Riots,Violent demonstration,Rioters (Mali),,5,Police Forces of Mali (2013-),,1,15,Western Africa,Mali,Bamako,Bamako,Commune V,Badalabougou,12.6235,-7.9838,1,Nord Sud Journal; Mali Press; Mali Actu; Facebook; Maliweb; Mali Jet,National-Other-National,"On July 5, residents in Badalabougou burned tires and barricaded roads in protest against the presence of the G5 Sahel headquarters in the quarter, demonstrators threw stones and clashed with police who responded by firing tear gas and carrying out arrests, several vehicles were vandalized both by demonstrators and security forces, thirty-seven people were wounded. [size=large]",0,1563305275,MLI
5546779,466,MLI3027,3027,2019-07-04,2019,1,Battles,Armed clash,Militia (Students),,3,Militia (Students),,3,33,Western Africa,Mali,Bamako,Bamako,Commune V,Badalabougou,12.6235,-7.9838,1,Bamada,National,"On July 4, two student factions clashed with machetes in Badalabougou, leaving one dead and several seriously wounded.",1,1562618544,MLI
5566877,466,MLI3025,3025,2019-07-03,2019,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Police Forces of Mali (2013-),,1,12,Western Africa,Mali,Sikasso,Yorosso,Koury,Sona,12.1008,-4.6909,1,Studio Tamani; Mali Jet; AMAP,National,"On July 3, suspected Katiba Macina (JNIM) militants attacked a police station in Sona, two policemen were wounded and vehicles set ablaze.",0,1563305275,MLI
5546778,466,MLI3026,3026,2019-07-03,2019,1,Battles,Armed clash,Fulani Ethnic Militia (Mali),,4,Sobangouma Communal Militia (Mali),,4,44,Western Africa,Mali,Mopti,Koro,Diougani,Sobangouma,14.1820,-2.6574,1,Koro Kibaru,Other,"On July 3, suspected Fulani militiamen attacked the village of Sobangouma, village self-defense repelled the attack, no casualties reported.",0,1562618544,MLI
5566875,466,MLI3022,3022,2019-07-02,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Dallah,Diayel,15.1539,-2.6748,1,Jeunesse Tabital Pulaaku; aBamako; Bamada; Studio Tamani; Kisal; Maliweb; Mali Jet,Other-National,"On July 2, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Diayel and killed six people, including the village chief.",6,1563305275,MLI
5566876,466,MLI3023,3023,2019-07-02,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),,4,Civilians (Mali),Dogon Ethnic Group (Mali); Farmers (Mali),7,47,Western Africa,Mali,Mopti,Koro,Madougou,Gawa,14.4138,-2.9650,2,Maliweb; Bamada; Mali Jet; Studio Tamani,Subnational-National,"On July 2, a suspected Fulani militia attacked Dogon farmers from the village of Gama (Gawa) on their way to the fields, and killed one individual and burned eight carts.",1,1563305275,MLI
5546776,466,MLI3024,3024,2019-07-02,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,2,Studio Tamani,National,"On July 2, unknown gunmen opened fire on marketgoers returning from I-n-Deliman, four people, including a woman were wounded.",0,1562618544,MLI
5546771,466,MLI3019,3019,2019-07-01,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Bankass,Kani Bozon,Dogo-Do,14.1323,-3.6921,1,Jeunesse Tabital Pulaaku,Other,"On July 1, unknown gunmen reportedly attacked the village of Dogo-Do, no casualties reported.",0,1562618544,MLI
5566874,466,MLI3020,3020,2019-07-01,2019,1,Strategic developments,Agreement,MSA: Movement for Azawad Salvation (CME),Fulani Ethnic Militia (Mali),3,Dan Na Ambassagou,Dogon Ethnic Militia (Mali),4,34,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Sevare,14.5297,-4.0922,1,Studio Tamani; Maliweb,Subnational-National,"On July 1, Sekou Bolly, a Fulani militia leader (under the name of MSA) and the CME umbrella and Marcelin Guenguere, spokesperson of Dan Na Ambassagou, signed a ceasefire agreement in Sevare.",0,1563305275,MLI
5553263,466,MLI3021,3021,2019-07-01,2019,1,Strategic developments,Change to group/activity,Dozo Militia,,4,,,0,40,Western Africa,Mali,Segou,Tominian,Timissa,Siragourou,13.8169,-4.3419,1,Kisal; Jeunesse Tabital Pulaaku,Other,"On July 1, Dozo militiamen encircled the village of Siragourou.",0,1563229347,MLI
5566871,466,MLI3010,3010,2019-06-30,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Saran,13.4251,-3.9173,1,Jeunesse Tabital Pulaaku; Reuters; Xinhua; AMAP; AFP; Kisal; Maliweb; RFI,Other-National,"On June 30, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Saran, twenty-five people were killed, houses and granaries set ablaze, and hundreds of people displaced.",25,1563305275,MLI
5566872,466,MLI3011,3011,2019-06-30,2019,1,Strategic developments,Looting/property destruction,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Bidi,13.4672,-3.9183,1,Jeunesse Tabital Pulaaku; Reuters; Xinhua; AMAP; AFP; Kisal; Maliweb; RFI,Other-National,"On June 30, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Bidi, the villagers had already fled, but the assailants set houses and granaries ablaze, and attacked livestock.",0,1563305275,MLI
5566873,466,MLI3012,3012,2019-06-30,2019,1,Strategic developments,Looting/property destruction,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Sankoro,13.5011,-3.8838,1,Kisal; AFP; Jeunesse Tabital Pulaaku,Other-International,"On June 30, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Sankoro, the villagers had already fled, but the assailants set houses and granaries ablaze, and attacked livestock.",0,1563305275,MLI
5546765,466,MLI3013,3013,2019-06-30,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Petaka,Gono,15.0620,-2.7898,1,Jeunesse Tabital Pulaaku,Other,"On June 30, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Gono and killed four villagers and seized livestock.",4,1562618544,MLI
5546766,466,MLI3014,3014,2019-06-30,2019,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Muslim Group (Mali); Students (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,1,Jeunesse Tabital Pulaaku,Other,"On June 30, a young soldier cut the ear of a Quranic school student (talibe) over a mobile phone in Douentza.",0,1562618544,MLI
5546767,466,MLI3015,3015,2019-06-30,2019,1,Strategic developments,Looting/property destruction,Dan Na Ambassagou,,4,Civilians (Mali),,7,47,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,1,Jeunesse Tabital Pulaaku,Other,"On June 30, suspected Dan Na Ambassagou militiamen created a checkpoint at the eastern entrance to Douentza, drivers and passengers were extorted and marketgoers had their turbans removed and seized.",0,1562618544,MLI
5553028,466,MLI3016,3016,2019-06-30,2019,1,Strategic developments,Other,Dozo Militia,,4,Civilians (Mali),,7,47,Western Africa,Mali,Segou,Segou,Pelengana,Pelengana,13.4285,-6.2166,1,Studio Tamani,National,"On June 30, Dozo militiamen made an incursion into Pelengana in search for people to target, three men were threatened with firearms.",0,1563229347,MLI
5546769,466,MLI3017,3017,2019-06-30,2019,1,Violence against civilians,Attack,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Mopti,Sio,Somadougou,14.2846,-4.0647,2,Jeunesse Tabital Pulaaku,Other,"On June 30, Dozo militiamen intercepted a car and removed a passenger of the Fulani community who was executed in the area of Somadougou.",1,1562618544,MLI
5546770,466,MLI3018,3018,2019-06-30,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Dogon Ethnic Group (Mali),7,27,Western Africa,Mali,Mopti,Koro,Yoro,Yoro,14.2793,-2.1354,2,Mali Jet; Koro Kibaru,Other-National,"On June 30, a tricycle was struck by an IED, presumably planted by JNIM, between Guiri and Yoro (coded as Yoro at geoprecision 2), at least ten Dogon villagers were killed in the blast.",10,1562618544,MLI
5566868,466,MLI2994,2994,2019-06-29,2019,1,Strategic developments,Disrupted weapons use,Police Forces of Mali (2013-),,1,Unidentified Armed Group (Mali),,3,13,Western Africa,Mali,Mopti,Bandiagara,Pignari Bana,Goundaka,14.5001,-3.9468,1,aBamako; Mali Jet; Whatsapp,Other-National,"On June 29, customs officers reportedly seized arms and ammunition aboard a communal transport bus in Goundaka, the seizure was allegedly destined for an armed group in Koro.",0,1563305275,MLI
