data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5613541,562,NIR959,959,2019-07-18,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Niger),,7,37,Western Africa,Niger,Maradi,Maradi,Madarounfa,Chirge,13.0253,6.9727,1,Tadress24info; Actu (Niger); Aniamey; Le Souffle de Maradi; ANP (Niger); Journal le Gardien,Other-National,"On July 18, unknown gunmen coming from Nigeria made an incursion into the village of Chirge, and killed six people, wounded eight others, and seized livestock.",6,1563826792,NER
5613542,562,NIR960,960,2019-07-18,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Bague,13.6148,13.0568,1,Jeunesse Diffa,Other,"On July 18, suspected ISWAP/Boko Haram militants abducted four married women in the village of Bague.",0,1563826792,NER
5613539,562,NIR957,957,2019-07-16,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Refugees/IDPs (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,NGarana,13.5928,12.9143,1,Urgence Diffa; Jeunesse Diffa,Other,"On July 16, suspected ISWAP/Boko Haram militants abducted an elderly man among the displaced population in the village of NGarana.",0,1563826792,NER
5613537,562,NIR955,955,2019-07-15,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Tuareg Ethnic Group (Niger),7,27,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,I-n-Garileten,15.1580,1.3725,1,ANP (Niger); Actu (Niger); Urgence Tillabery; Journal le Gardien; Air Info; AFP; RFI; Xinhua; Protection Cluster,Other-National,"On July 15, presumed ISGS militants assassinated a Tuareg tribal chief in I-n-Garileten.",1,1563826792,NER
5613538,562,NIR956,956,2019-07-15,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger); Refugees/IDPs (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Urgence Diffa,Other,"On July 15, suspected ISWAP/Boko Haram militants abducted three women among the displaced population in the village of Kilbouwa, commune of Bosso (coded as Bosso at geoprecision 2).",0,1563826792,NER
5554728,562,NIR954,954,2019-07-10,2019,1,Battles,Armed clash,Unidentified Armed Group (Niger),,3,Military Forces of Niger (2011-) Gendarmerie,,1,13,Western Africa,Niger,Dosso,Dosso,Loga,Kourokaina,13.7720,3.5317,1,Air Info; Whatsapp,Other-National,"On July 10, unknown gunmen opened fire against a gendarmerie position at the market in Kourokaina, and wounded three civilians, two motorbikes belonging to the gendarmes were burned and one seized by the assailants who withdrew toward Filingue.",0,1563231569,NER
5554726,562,NIR952,952,2019-07-07,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Toumour,13.6669,13.1198,1,Toute l'actualite sur Diffa; Jeunesse Diffa,Other,"On July 7, presumed ISWAP/Boko Haram militants abducted two girls in Toumour, the father of a girl pursued the assailants and recovered his daughter but was wounded in the process and taken to hospital.",0,1563231569,NER
5554727,562,NIR953,953,2019-07-07,2019,1,Riots,Violent demonstration,Rioters (Niger),Dolbel Communal Group (Niger),5,Rioters (Niger),Dolbel Communal Group (Niger),5,55,Western Africa,Niger,Tillaberi,Tillaberi,Dolbel,Dolbel,14.6119,0.2765,1,Air Info; Whatsapp,Other-National,"On July 7, soldiers fired warning shots in Dolbel in order to break up a fight between villagers. [size=no report]",0,1563231569,NER
5554725,562,NIR951,951,2019-07-06,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,Tchoungoua,13.9093,13.1434,1,Jeunesse Diffa,Other,"On July 6, suspected ISWAP/Boko Haram militants abducted at least eight girls in the village of Tchoungoua (Tchougoundi).",0,1563231569,NER
5567546,562,NIR950,950,2019-07-05,2019,1,Battles,Armed clash,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,Nashir; Amaq; Facebook,Other-International,"On July 5, ISWAP/Boko Haram militants attacked the town of Bosso, the army repelled the attack, no casualties reported.",0,1563305276,NER
5546803,562,NIR947,947,2019-07-04,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,Urgence Diffa,Other,"On July 4, suspected ISWAP/Boko Haram militants abducted a school girl in Bosso.",0,1562618544,NER
5546804,562,NIR948,948,2019-07-04,2019,1,Strategic developments,Looting/property destruction,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Aid Workers (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,NGouba,13.6660,13.1889,1,Urgence Diffa,Other,"On July 4, suspected ISWAP/Boko Haram militants made an incursion into the village of Ngouba, and destroyed a mobile clinic belonging to a humanitarian organization and pillaged shops for supplies.",0,1562618544,NER
5546805,562,NIR949,949,2019-07-04,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,Tagdounatt,15.1439,1.2942,2,Whatsapp,Other,"On July 4, a civilian truck was struck by an IED in the area of Tagdounatt, no casualties were recorded but the vehicle was damaged, the IED was likely planted by ISGS militants.",0,1562618544,NER
5546802,562,NIR946,946,2019-07-03,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Refugees/IDPs (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Bague,13.6148,13.0568,1,Urgence Diffa,Other,"On July 3, suspected ISWAP/Boko Haram militants abducted two men (IDPs) in Bague.",0,1562618544,NER
5546801,562,NIR945,945,2019-07-02,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,Kolo Manga,13.8914,13.0638,1,Urgence Diffa,Other,"On July 2, suspected ISWAP/Boko Haram militants abducted twelve people including two women and four girls in the village of Kolo Manga.",0,1562618544,NER
5567545,562,NIR943,943,2019-07-01,2019,1,Battles,Armed clash,Islamic State (Greater Sahara),,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Ates,15.2275,1.3135,1,Nashir; Actu (Niger); Le Sahel; Jeune Afrique; ANP (Niger); Xinhua; Journal le Gardien; AFP; RFI; Aniamey; Air Info; Amaq,National,"On July 1, ISGS militants attacked the military base in In-Ates, the attack was initiated by the detonation of two suicide car bombs followed by an armed assault, at least eighteen soldiers were killed, four went missing, and others were wounded, the assailants swiftly took control and partially burned the base and vehicles, and around ten vehicles and arms were seized.",18,1563305276,NER
5546800,562,NIR944,944,2019-07-01,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Say,Torodi,Banguiti,12.8348,1.5570,1,Protection Cluster,International,"On July 1, suspected JNIM and/or ISGS militants shot and injured an individual in the village of Banguiti.",0,1562618544,NER
5543211,562,NIR942,942,2019-06-27,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Mangaize,14.6806,1.9508,1,Whatsapp,Other,"On June 27, presumed ISGS militants killed a man working as a tailor in Mangaize.",1,1562009109,NER
5543210,562,NIR941,941,2019-06-25,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),Street Traders (Niger),7,27,Western Africa,Niger,Tillaberi,Say,Torodi,Boborgou Saba,13.0531,1.0298,1,Whatsapp,Other,"On June 25, suspected JNIM and/or ISGS militants abducted an ambulant vendor suspected of being an FDS informant in Boborgou Saba.",0,1562009109,NER
5543209,562,NIR940,940,2019-06-23,2019,1,Protests,Peaceful protest,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.6500,9.1833,1,Air Info,National,"On June 23, civil society activists staged a protest march in Zinder, demanding the release of an activist incarcerated for fourteen months while also criticizing the management of the town including the sale of land reserves.[size=no report]",0,1562009109,NER
5234092,562,NIR939,939,2019-06-21,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Chetimari,13.1822,12.4223,1,Urgence Diffa; Jeunesse Diffa,Other,"On June 21, suspected ISWAP/Boko Haram militants abducted a communal agriculture employee and a boy in Chetimari.",0,1561405222,NER
5234091,562,NIR938,938,2019-06-20,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Government of Niger (2011-),7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Grema Artori,13.2949,12.6364,1,Urgence Diffa; Jeunesse Diffa,Other,"On June 20, suspected ISWAP/Boko Haram militants abducted a municipal councilor in Grema Artori.",0,1561405222,NER
5234089,562,NIR936,936,2019-06-19,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,Ngoumaou,13.4960,12.9018,1,Urgence Diffa; Jeunesse Diffa,Other,"On June 19, suspected ISWAP/Boko Haram militants made an incursion into the village of Ngoumaou, and killed four people.",4,1561405222,NER
5234090,562,NIR937,937,2019-06-19,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Wour,13.5581,12.9498,1,Jeunesse Diffa,Other,"On June 19, suspected ISWAP/Boko Haram militants attacked the village of Wour, and killed two people and abducted two others.",2,1561405222,NER
5234087,562,NIR934,934,2019-06-18,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Maine Soroa,Maine Soroa,Malam Boulamari,13.2054,12.2347,1,Urgence Diffa; Jeunesse Diffa,Other,"On June 18, suspected ISWAP/Boko Haram militants abducted a young girl in the village of Malam Boulamari.",0,1561405222,NER
5234088,562,NIR935,935,2019-06-18,2019,1,Strategic developments,Looting/property destruction,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,Boula Boul I,13.8991,13.4469,1,Urgence Diffa; Jeunesse Diffa,Other,"On June 18, suspected ISWAP/Boko Haram militants attacked the village of Boula Boul I, and looted mobile phones.",0,1561405222,NER
5567544,562,NIR933,933,2019-06-18,2019,1,Battles,Armed clash,Islamic State (Greater Sahara),,2,Police Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Kollo,Karma,Kone Beri,13.7467,2.0981,1,Nashir; Actu (Niger); Le Sahel; Kibaru; ANP (Niger); AFP; RFI; Air Info,National,"On June 18, ISGS militants attacked a police checkpoint in Kone Beri, north of Niamey on the road to Ouallam, and killed two policemen and wounded four others.",2,1563305276,NER
5567543,562,NIR931,931,2019-06-17,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Refugees/IDPs (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bandi,13.5111,12.9456,1,Toute l'actualite sur Diffa; Urgence Diffa; Jeunesse Diffa,Other,"On June 17, suspected ISWAP/Boko Haram militants killed two IDPs in the village of Bandi.",2,1563305276,NER
5234085,562,NIR932,932,2019-06-17,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger); Refugees/IDPs (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,NGayami,13.5296,12.8900,1,Urgence Diffa; Jeunesse Diffa,Other,"On June 17, suspected ISWAP/Boko Haram militants abducted an internally displaced woman in the village of NGayami.",0,1561405222,NER
5567540,562,NIR926,926,2019-06-15,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Labour Group (Niger); Aid Workers (Niger),7,27,Western Africa,Niger,Diffa,Maine Soroa,Maine Soroa,Tcholori,13.1408,12.3483,1,Toute l'actualite sur Diffa; Urgence Diffa; Facebook; Jeunesse Diffa,Other,"On June 15, suspected ISWAP/Boko Haram militants attacked a drilling team and NGO workers in the village of Tcholori, two civilians were killed and a was vehicle seized.",2,1563305276,NER
5567541,562,NIR927,927,2019-06-15,2019,1,Riots,Violent demonstration,Rioters (Niger),Muslim Group (Niger),5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Maradi,Madarounfa,Mjiratawa,Maradi,13.5000,7.1017,1,BBC News; Actu (Niger),National,"On June 15, residents in Maradi barricaded roads, and burned tires and public infrastructure including a church in reaction to the arrest of an influential imam, the police intervened and fired tear gas, cordoned off the town and carried out arrests. [size=no report]",0,1563305276,NER
5234083,562,NIR930,930,2019-06-15,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,Tchoungoua,13.9093,13.1434,1,Jeunesse Diffa,Other,"On June 15, suspected ISWAP/Boko Haram militants abducted a man (practitioner of traditional medicine) and a woman in the village of Tchoungoua.",0,1561405222,NER
5567542,562,NIR929,929,2019-06-14,2019,1,Strategic developments,Change to group/activity,Government of Niger (2011-),,1,,,0,10,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.3200,12.6100,3,Le Sahel; ANP (Niger),National,"On June 14, the government extended the state of emergency in the Diffa, Tillaberi, and Tahoua regions by three months.",0,1563305276,NER
5567539,562,NIR924,924,2019-06-12,2019,1,Battles,Armed clash,Kanuri Ethnic Militia (Niger),,4,Fulani Ethnic Militia (Niger),,4,44,Western Africa,Niger,Diffa,Diffa,Chetimari,Loumbouram,13.2296,12.5552,1,Studio Kalangou; Urgence Diffa; Journal le Gardien,Other-National,"On June 12, Fulani and Kanuri tribesmen clashed in Loumbouram, four people were killed.",4,1563305276,NER
5216977,562,NIR925,925,2019-06-12,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),Civilians (Mali); Labour Group (Niger); Labour Group (Mali),7,37,Western Africa,Niger,Tillaberi,Filingue,Abala,Inchinana,14.9375,3.3919,1,Tadress24info,National,"On June 12, unknown gunmen attacked a group of Nigerien and Malian merchants in Inchinana, one merchant was killed and others stripped cash and belongings.",1,1560806717,NER
5234081,562,NIR928,928,2019-06-12,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Say,Torodi,Bolsi,13.2944,1.2142,2,Twitter,Other,"On June 12, suspected JNIM and/or ISGS militants killed an individual near Bolsi.",1,1561405222,NER
5567538,562,NIR922,922,2019-06-09,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,Alangayari,13.8728,13.1163,1,Toute l'actualite sur Diffa; Urgence Diffa; Jeunesse Diffa,Other,"On June 9, suspected ISWAP/Boko Haram militants abducted thirteen villagers and seized livestock in the village of Alangayari.",0,1563305276,NER
5216975,562,NIR923,923,2019-06-09,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Say,Torodi,Boborgou Saba,13.0531,1.0298,1,Whatsapp,Other,"On June 9, suspected JNIM and/or ISGS militants abducted a notable in the village of Dogona (Boborgou Saba).",0,1560806717,NER
5294665,562,NIR919,919,2019-06-08,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,2,Civilians (Niger),Christian Group (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Amaq; Nashir,Other-International,"On June 8, ISWAP claimed to have abducted and killed a Christian near Bosso.",1,1561469222,NER
5294666,562,NIR920,920,2019-06-08,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Nigeria),,7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,Kindjandi,13.7379,12.9311,1,Jeunesse Diffa; Urgence Diffa,Other,"On June 8, suspected ISWAP/Boko Haram militants attempted to assassinate a Nigerian man in the village of Kindjandi, the victim was severely wounded and his house set ablaze.",0,1561469222,NER
5294667,562,NIR921,921,2019-06-08,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Greater Sahara),,2,Military Forces of United States,,8,28,Western Africa,Niger,Tillaberi,Ouallam,Ouallam,Ouallam,14.3188,2.0866,2,AFP; AFRICOM; Menastream; Stars and Stripes,Other-Regional,"On June 8, a U.S. armored vehicle was struck by an IED at a firing range near Ouallam, no casualties were reported, the device was most likely planted by ISGS militants.",0,1561469222,NER
5294664,562,NIR918,918,2019-06-07,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Niger),,4,Civilians (Niger),,7,47,Western Africa,Niger,Diffa,Diffa,Chetimari,Gaidam Tchoukou,13.0942,12.4873,1,Jeunesse Diffa; Toute l'actualite sur Diffa; Urgence Diffa,Other,"On June 7, an unidentified communal militia attacked a vehicle carrying people heading for a funeral in Gaidam Tchoukou, three people were killed and others wounded.",3,1561469222,NER
5294663,562,NIR916,916,2019-06-06,2019,1,Battles,Armed clash,Unidentified Communal Militia (Niger),Pastoralists (Niger),4,Unidentified Communal Militia (Niger),Farmers (Niger),4,44,Western Africa,Niger,Diffa,Diffa,Chetimari,Gaidam Tchoukou,13.0942,12.4873,1,Jeunesse Diffa; Urgence Diffa,Other,"On June 6, pastoralists and farmers clashed in Gaidam Tchoukou, one individual was killed, four wounded, and huts burned.",1,1561469222,NER
5211780,562,NIR917,917,2019-06-06,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Filingue,Abala,Tiguezefen,15.2134,3.3609,1,Whatsapp,Other,"On June 6, suspected ISGS militants assaulted a man in Tiguezefen, wounding his eye severely.",0,1560202905,NER
5567537,562,NIR915,915,2019-06-04,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tera,Gorouol,Alkongui,14.7383,0.5986,1,L'Evenement Niger; Studio Kalangou; Whatsapp,Other-National,"On June 4, presumed JNIM and/or ISGS militants assassinated a man working to prevent militant recruitment in the village of Alkongui.",1,1563305276,NER
5211777,562,NIR914,914,2019-06-03,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Say,Torodi,Pampama,12.8388,1.5875,2,L'Evenement Niger,Other,"On June 3, presumed JNIM and/or ISGS militants abducted two men in the village of Pampama located between 12-22km west of Makalondi (coded as approximate location at geoprecision 2).",0,1560202905,NER
5294661,562,NIR910,910,2019-06-02,2019,1,Battles,Armed clash,Military Forces of Niger (2011-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,2,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.3200,12.6100,1,Actu (Niger); AFP; Air Info; Amaq; ANP (Niger); Jeunesse Diffa; Le Sahel; Nashir; Niger Inter; RFI; Urgence Diffa; Xinhua,National,"On June 2, Nigerien forces killed at least three ISWAP militants in the process of carrying out suicide attacks against the Diffa Airport and a fuel depot.",3,1561469222,NER
5294662,562,NIR911,911,2019-06-02,2019,1,Battles,Armed clash,Military Forces of Niger (2011-),Military Forces of Nigeria (2015-); MNJTF: Multinational Joint Task Force,1,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.3200,12.6100,3,Actu (Niger); Le Sahel,National,"On June 2, Nigerien and Nigerian forces of MNJTF reportedly conducted air-ground operations targeting ISWAP/Boko Haram militants at an unspecified location in the Lake Chad area near the Nigerian border (coded as Diffa at geoprecision 3), and killed 53 militants, destroyed four vehicles, and seized arms and other equipment, three soldiers were wounded amidst the operations.",53,1561469222,NER
5211775,562,NIR912,912,2019-06-02,2019,1,Violence against civilians,Attack,Police Forces of Niger (2011-),,1,Civilians (Niger),,7,17,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.3200,12.6100,1,Jeunesse Diffa,Other,"On June 2, suspected policemen shot dead an elderly man in Diffa, possibly for violating the nightly curfew.",1,1560202905,NER
5567536,562,NIR913,913,2019-06-02,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Pastoralists (Chad),7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,NGortogol,14.1589,13.0148,2,Urgence Diffa; Jeunesse Diffa,Other,"On June 2, suspected ISWAP/Boko Haram killed a guide accompanying Chadian pastoralists in the area of Ngortogol, a herd of ninety heads of livestock was also seized.",1,1563305276,NER
5207864,562,NIR908,908,2019-05-31,2019,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Bague,13.6148,13.0568,1,Toute l'actualite sur Diffa,Other,"On May 31, suspected ISWAP/Boko Haram militants killed a man and abducted his wife and daughter in Bague, near Toumour.",1,1559594786,NER
5207862,562,NIR906,906,2019-05-29,2019,1,Riots,Mob violence,Rioters (Niger),Buduma Ethnic Group (Niger),5,Rioters (Niger),Buduma Ethnic Group (Niger),5,55,Western Africa,Niger,Diffa,Diffa,Gueskerou,Kindjandi,13.7379,12.9311,1,Twitter,Other,"On May 29, three people were wounded amidst intra-communal violence between members of the Buduma community in Kindjandi.[size=no report]",0,1559594786,NER
5294659,562,NIR907,907,2019-05-29,2019,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Toumour,13.6669,13.1198,1,Jeunesse Diffa; RFI; Urgence Diffa,Other-International,"On May 29, suspected ISWAP/Boko Haram militants abducted at least eleven people in Toumour.",0,1561469222,NER
