data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7169036,466,MLI4086,4086,2020-07-23,2020,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Mali (2013-) Gendarmerie,,1,12,Western Africa,Mali,Mopti,Bandiagara,Bara Sara,Ouo,14.1013,-3.7846,1,Koro Kibaru; Undisclosed Source; Mali Jet,Local partner-Other,"On 23 July 2020, presumed JNIM militants attacked a gendarmerie position in the village of Ouo (Bandiagara, Mopti) and killed three gendarmes.",3,1595875995,MLI
7173736,466,MLI4092,4092,2020-07-23,2020,1,Strategic developments,Looting/property destruction,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Mopti,Konna,Kona,14.9462,-3.8931,2,Undisclosed Source,Local partner-Other,"On 23 July 2020, presumed Katiba Macina (JNIM) militants removed passengers from three transport buses and stripped them of belongings between Kona (Mopti, Mopti) and Bore (Douentza, Mopti).",0,1596481842,MLI
7173744,466,MLI4091,4091,2020-07-23,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Tombouctou,Tombouctou,Ber,Ber,16.8349,-2.5319,1,Undisclosed Source,Local partner-Other,"On 23 July 2020, armed individuals shot dead a man in Ber (Ber, Tombouctou), accused of several carjackings and involvement in radical movements during the occupation of Timbuktu.",1,1596481842,MLI
7173242,466,MLI4083,4083,2020-07-23,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of France (2017-),Military Forces of Mali (2013-); Police Forces of Mali (2013-) Gendarmerie; Civilians (Mali),8,28,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Al Zallaqa; FAMAMali; Menastream; Undisclosed Source; Whatsapp,Local partner-Other,"On 23 July 2020, JNIM militants fired a mortar barrage against the military camps of French Operation Barkhane, the Malian gendarmerie, and national guard in the town of Gossi (Gourma-Rharous, Tombouctou). One civilian was killed and three others wounded.",1,1596481829,MLI
7173243,466,MLI4084,4084,2020-07-23,2020,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of France (2017-),,8,28,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,2,aBamako; Essor; AFP; Al Zallaqa; Nord Sud Journal; Xinhua; Armee Francaise; Menastream; AMAP; Whatsapp; RFI; FAMAMali,Local partner-New media,"On 23 July 2020, two JNIM suicide car bombs struck a French Operation Barkhane force patrol in the area of Gossi (Gourma-Rharous, Tombouctou), killing one soldier and wounding two other soldiers severely. JNIM claimed responsibility and said that two suicide bombers targeted a checkpoint and a military camp in Gossi, and two more fighters were killed while storming the camp and clashing with French forces. 5 dead in total.",5,1596481829,MLI
7173763,466,MLI4093,4093,2020-07-23,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Dogon Ethnic Militia (Mali),Farmers (Mali),4,44,Western Africa,Mali,Mopti,Bandiagara,Sangha,Sono,14.2900,-3.2670,1,Undisclosed Source,Local partner-Other,"On 23 July 2020, suspected Fulani militiamen simultaneously attacked the Dogon villages of Sono (Bandiagara, Mopti) and Goudiedourou (Koro, Mopti). Village self-defense responded to the attacks. Three Dogon men were killed. Fatalities split across two events (1,2).",1,1596481842,MLI
7173260,466,MLI4085,4085,2020-07-23,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Dogon Ethnic Militia (Mali),Farmers (Mali),4,44,Western Africa,Mali,Mopti,Koro,Barapireli,Goudiedourou,14.3241,-3.0603,1,Undisclosed Source,Local partner-Other,"On 23 July 2020, suspected Fulani militiamen simultaneously attacked the Dogon villages of Goudiedourou (Koro, Mopti) and Sono (Bandiagara, Mopti). Village self-defense responded to the attacks. Three Dogon men were killed. Fatalities split across two events (2,1).",2,1596481830,MLI
7169030,466,MLI4079,4079,2020-07-22,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Songhai Ethnic Group (Mali); Muslim Group (Mali); Students (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,1,Kisal; Undisclosed Source; Jeunesse Tabital Pulaaku,Local partner-Other,"On 22 July 2020, Malian soldiers extrajudicially executed 4 people, including a marabout of the Songhai community, his son, and a quranic student, and abducted 11 other quranic students in the town of Douentza (Douentza, Mopti).",4,1595875995,MLI
7169031,466,MLI4080,4080,2020-07-22,2020,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Mali (2013-) Gendarmerie,Police Forces of Mali (2013-),1,12,Western Africa,Mali,Segou,San,San Commune,Sienso,13.2385,-4.8844,1,Mali Jet; Undisclosed Source; AMAP; Studio Tamani,Local partner-Other,"On 22 July 2020, suspected JNIM militants attacked a gendarmerie post near a toll booth in Sienso (San, Segou), one gendarme and one customs officer were severely wounded, the post vandalized, one vehicle and five motorbikes burned, and one vehicle and three weapons seized.",0,1595875995,MLI
7173747,466,MLI4090,4090,2020-07-22,2020,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Islamic State (Greater Sahara),,2,22,Western Africa,Mali,Menaka,Menaka,Menaka,Zgaret,15.8303,2.4401,1,Undisclosed Source,Local partner-Other,"On 22 July 2020, JNIM and ISGS militants reportedly clashed in Assikarai [Zgaret] (Menaka, Menaka). One ISGS militant was killed and another wounded.",1,1596481842,MLI
7173546,466,MLI4089,4089,2020-07-22,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,1,Kisal,New media,"On 22 July 2020, presumed Malian soldiers presumably killed and dumped the body of a young Fulani man in the town hall yard in Douentza (Douentza, Mopti).",1,1596481841,MLI
7169027,466,MLI4076,4076,2020-07-21,2020,2,Violence against civilians,Attack,Dozo Communal Militia (Mali),,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Djenne,Bougouni-Daga,Dedougou,14.1510,-4.1298,2,Undisclosed Source; Jeunesse Tabital Pulaaku,Local partner-Other,"Around 21 July 2020 (between 21 - 22 July), Dozo militiamen killed three Fulani men between Dedougou and Degou (Djenne, Mopti).",3,1595875995,MLI
7169028,466,MLI4077,4077,2020-07-21,2020,1,Battles,Armed clash,Unidentified Armed Group (Mali),,3,Police Forces of Mali (2013-) Gendarmerie,,1,13,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Mali Actu; Essor; Undisclosed Source; AMAP,Local partner-Other,"On 21 July 2020, unknown gunmen killed two gendarmes and seized their weapons in the city of Gao (Gao, Gao).",2,1595875995,MLI
7169029,466,MLI4078,4078,2020-07-21,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Labour Group (Mali),7,37,Western Africa,Mali,Segou,Baroueli,Konobougou,Konobougou,12.9191,-6.7591,2,Maliweb; Undisclosed Source,Local partner-Other,"On 21 July 2020, unknown gunmen opened fire against a communal transport near Konobougou (Baroueli, Segou), and killed the driver and two passengers.",3,1595875995,MLI
7169549,466,MLI4074,4074,2020-07-21,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Teachers (Mali),7,27,Western Africa,Mali,Mopti,Douentza,Dangol Bore,Amba,15.0680,-3.5749,1,Undisclosed Source,Local partner-Other,"On 21 July 2020, presumed JNIM militants abducted two school inspectors and one school director in the village of Amba (Douentza, Mopti). The three were subsequently released.",0,1595875997,MLI
7169550,466,MLI4075,4075,2020-07-21,2020,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Aid Workers (Mali),7,37,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,2,Undisclosed Source,Local partner-Other,"On 21 July 2020, unknown gunmen ambushed an NGO vehicle abducted an NGO employee between Boni and Douentza (Douentza, Mopti). Unknown gunmen aboard motorbikes also abducted a passenger and robbed others between Boni and Hombori.",0,1595875997,MLI
7169024,466,MLI4069,4069,2020-07-20,2020,1,Protests,Peaceful protest,Protesters (Mali),M5-RFP: Movement of June 5 - Rally of Patriotic Forces,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.6500,-8.0000,1,Maliweb; aBamako; AFP; Sahelien; Mali Jet; RFI; Essor; AMAP,Subnational-National,"On 20 July 2020, dozens of supporters of the Movement of June 5 - Rally of Patriotic Forces erected barricades, burned tires to maintain, and prevented traffic and workers access in in the capital of Bamako (Bamako, Bamako) in order to maintain the anti-government civil disobedience called for by the Movement of June 5. [size=dozens]",0,1595875995,MLI
7169025,466,MLI4071,4071,2020-07-20,2020,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Dogon Ethnic Group (Mali); Farmers (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Koubel Wel Koundia,Koira Beri,15.0403,-3.1961,1,Twitter; Undisclosed Source,Local partner-Other,"On 20 July 2020, presumed Dana Ambassagou militiamen attacked the village of Koira Beri (Douentza, Mopti), killed one woman and abducted nine people.",1,1595875995,MLI
7169026,466,MLI4072,4072,2020-07-20,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Dogon Ethnic Militia (Mali),Farmers (Mali),4,44,Western Africa,Mali,Mopti,Koro,Dougoutene 1,Tagari,13.8526,-3.2299,1,Undisclosed Source; Le Pays Dogon,Local partner-Other,"On 20 July 2020, suspected Fulani militiamen attacked the village of Tagari in Dougoutene 1 Commune (Koro, Mopti). Village self-defense groups responded to the attack. No casualties reported, the Fulani gunmen seized livestock.",0,1595875995,MLI
7169548,466,MLI4073,4073,2020-07-20,2020,1,Battles,Armed clash,Military Forces of France (2017-),,8,Islamic State (Greater Sahara),,2,28,Western Africa,Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,2,Undisclosed Source,Local partner-Other,"On 20 July 2020, French Operation Barkhane forces reportedly conducted an air-ground operation in the area of Tin Ainnor, Tessit Commune (Ansongo, Gao), and killed four ISGS militants and arrested four others.",4,1595875997,MLI
7169524,466,MLI4070,4070,2020-07-20,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Farmers (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Bara Sara,Fangadougou,14.1538,-4.0628,1,Undisclosed Source,Local partner-Other,"On 20 July 2020, suspected Fulani militiamen attacked the Dogon village of Fangadougou (Bandiagara, Bankass). No casualties reported.",0,1595875997,MLI
7169023,466,MLI4068,4068,2020-07-20,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Dogon Ethnic Militia (Mali),Farmers (Mali),4,44,Western Africa,Mali,Mopti,Koro,Dougoutene 1,Babouro,13.8328,-3.2570,1,Le Pays Dogon; Undisclosed Source; Mali Jet,Local partner-Other,"On 20 July 2020, suspected Fulani militiamen attacked the village of Babouro in Dougoutene 1 Commune (Koro, Mopti). Village self-defense groups responded to the attack. Two Dogon men were killed and livestock seized by the Fulani gunmen.",2,1595875995,MLI
7169503,466,MLI4064,4064,2020-07-19,2020,1,Battles,Armed clash,Unidentified Armed Group (Mali),,3,Fulani Ethnic Militia (Mali),,4,34,Western Africa,Mali,Mopti,Bankass,Tori,Gouari,13.5959,-3.5924,2,Undisclosed Source,Local partner-Other,"On 19 July 2020, two armed groups clashed near the village of Gouari (Bankass, Mopti). One Fulani fighter was killed in the clash.",1,1595875997,MLI
7169522,466,MLI4065,4065,2020-07-19,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Mali),Tuareg Ethnic Group (Mali),7,27,Western Africa,Mali,Menaka,Menaka,Menaka,Inazole,15.8744,2.1355,1,Undisclosed Source,Local partner-Other,"On 19 July 2020, presumed ISGS militants killed two members from the Tuareg Ichadinharene community in Inazole (Menaka, Menaka).",2,1595875997,MLI
7169021,466,MLI4063,4063,2020-07-19,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Military Forces of Mali (2013-),7,27,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,2,Twitter; Undisclosed Source,Local partner-Other,"On 19 July 2020, suspected JNIM militants abducted an off-duty soldier between Boni and Douentza (Douentza, Mopti).",0,1595875995,MLI
7169277,466,MLI4066,4066,2020-07-19,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Burkina Faso),Miners (Burkina Faso),7,17,Western Africa,Mali,Sikasso,Yorosso,Koury,Koury,12.1840,-4.8028,1,Facebook,New media,"On 19 July 2020, a Malian army patrol reportedly opened fire against a group of Burkinabe miners in Koury (Yorosso, Sikasso), killed one miner and wounded two others.",1,1595875996,MLI
7169022,466,MLI4067,4067,2020-07-19,2020,1,Battles,Armed clash,Dozo Communal Militia (Mali),,4,Dozo Communal Militia (Mali),,4,44,Western Africa,Mali,Segou,San,San Commune,Nienou,13.5936,-4.7285,1,Berger sahelien infos; Twitter; Undisclosed Source,Local partner-Other,"On 19 July 2020, Dozo militiamen attacked a position of other Dozo members in the village of Nienou (San, Segou), and killed 12 militiamen from the village. The attack came in retaliation for the murder of a Dozo chief three days earlier.",12,1595875995,MLI
7164056,466,MLI4055,4055,2020-07-18,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,27,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gourma-Rharous,Boya,16.9385,-1.7639,2,Whatsapp,New media,"On 18 July 2020, ISGS militants ambushed three people aboard motorbikes, 30km south of Boya village (Gourma-Rharous, Tombouctou), at Doro Zalanka [location unknown] in Adouf valley. One individual from the Fulani community was executed, one escaped, and another was released.",1,1595270744,MLI
7163520,466,MLI4051,4051,2020-07-17,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Dogon Ethnic Group (Mali); Farmers (Mali),7,27,Western Africa,Mali,Mopti,Douentza,Petaka,Alamina,15.0500,-2.8670,1,Mali Jet; Koro Kibaru,New media-National,"On 17 July 2020, suspected JNIM militants attacked the Dogon village of Alamina (Douentza, Mopti), killed 4 people and seized livestock.",4,1595270742,MLI
7163521,466,MLI4052,4052,2020-07-17,2020,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Dan Na Ambassagou,,4,24,Western Africa,Mali,Mopti,Douentza,Petaka,Petaka,15.0200,-2.8490,1,Delta News; Twitter; Mali Jet; Reelle Afrique; Koro Kibaru,New media-National,"On 17 July 2020, suspected JNIM militants reportedly attacked a Dana Ambassagou position in the village of Petaka (Douentza, Mopti), killed 3 people and seized livestock.",3,1595270742,MLI
7168939,466,MLI4053,4053,2020-07-17,2020,1,Violence against civilians,Attack,Dozo Communal Militia (Mali),,4,Civilians (Mali),Dozo Communal Group (Mali),7,47,Western Africa,Mali,Segou,San,San Commune,Nienou,13.5936,-4.7285,1,Segou Infos; Undisclosed Source,Local partner-Other,"On 17 July 2020, Dozo militiamen killed a Dozo chief in the village of Nienou (San, Segou).",1,1595875984,MLI
7169454,466,MLI4061,4061,2020-07-17,2020,1,Protests,Peaceful protest,Protesters (Mali),M5-RFP: Movement of June 5 - Rally of Patriotic Forces,6,,,0,60,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Sahelien,Regional,"On 17 July 2020, a number of people demonstrated in support of the Movement of June 5 - Rally of Patriotic Forces in Timbuktu (Tombouctou, Tombouctou) as part of ongoing anti-government demonstrations, and to pay tribute to the people killed during demonstrations in Bamako. [size=no report]",0,1595875997,MLI
